trade_date,direction,signal_close,buy_stop_order,sell_stop_order,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_pips,result_pips,outcome,pnl_usd,R,cum_pnl_usd,equity_usd,drawdown_pct
2026-02-03,short,1.18165,1.1846649710857637,1.1786350289142364,2026-02-03 11:02:00,2026-02-03 11:06:00,1.1785350289142364,1.179236769505158,1.179136769505158,1.1755200578284728,6.017405909216488,-7.017405909215402,stop,-7.017405909215402,-1.166184567749913,-31.409101475721176,968.5908985242788,-0.029301520937981107
2026-02-04,short,1.18319,1.1861715865314755,1.1802084134685245,2026-02-04 15:33:00,2026-02-04 15:39:00,1.1801084134685245,1.1808034910299001,1.1807034910299001,1.177126826937049,5.950775613755663,-6.950775613756566,stop,-6.950775613756566,-1.1680453213005255,-38.35987708947774,961.6401229105222,-0.036267420913765114
2026-02-06,long,1.17914,1.1820514924946568,1.1762285075053434,2026-02-06 14:38:00,2026-02-06 15:11:00,1.1821514924946568,1.1814704045955153,1.1815704045955153,1.1850629849893135,5.8108789914144925,-6.810878991414526,stop,-6.810878991414526,-1.1720910040421635,-45.17075608089227,954.8292439191077,-0.04309311986273756
2026-02-09,long,1.18554,1.1883452913514276,1.1827347086485724,2026-02-09 13:01:00,2026-02-09 14:12:00,1.1884452913514276,1.1911505827028552,1.1878853995224525,1.1912505827028552,5.598918289751588,27.052913514276078,target,27.052913514276078,4.831810738119623,-18.11784256661619,981.8821574333838,-0.015981341254747816
2026-02-11,short,1.19175,1.1946343003446636,1.1888656996553366,2026-02-11 13:31:00,2026-02-11 13:32:00,1.1887656996553366,1.1859813993106731,1.1893413604309868,1.1858813993106732,5.756607756500816,27.843003446634818,target,27.843003446634818,4.836703250311314,9.725160880018628,1009.7251608800186,0.0
2026-02-17,short,1.18324,1.1859038884855222,1.180576111514478,2026-02-17 15:39:00,2026-02-17 15:56:00,1.180476111514478,1.1811077815656423,1.1810077815656423,1.1778122230289558,5.31670051164498,-6.316700511643791,stop,-6.316700511643791,-1.1880865769679048,3.4084603683748362,1003.4084603683748,-0.0062558612545007275
2026-02-18,short,1.18344,1.1860991210612462,1.180780878938754,2026-02-18 17:04:00,2026-02-18 17:14:00,1.180680878938754,1.1813115974873603,1.1812115974873603,1.1780217578775078,5.307185486062736,-6.307185486063016,stop,-6.307185486063016,-1.1884237893373788,-2.89872511768818,997.1012748823118,-0.01250229912732348
2026-02-19,short,1.18018,1.1828781225081837,1.1774818774918163,2026-02-19 12:19:00,2026-02-19 12:35:00,1.1773818774918163,1.1780203801129923,1.1779203801129923,1.1746837549836326,5.385026211759599,-6.385026211759293,stop,-6.385026211759293,-1.1857001174508557,-9.283751329447473,990.7162486705525,-0.01882582800343313
2026-02-20,long,1.17519,1.1779107438827745,1.1724692561172254,2026-02-20 13:31:00,2026-02-20 13:32:00,1.1780107438827745,1.1773677263926574,1.1774677263926574,1.180731487765549,5.430174901171622,-6.430174901170815,stop,-6.430174901170815,-1.1841561309164153,-15.713926230618288,984.2860737693817,-0.025194070719665618
2026-02-23,short,1.18227,1.185000350829204,1.179539649170796,2026-02-23 10:11:00,2026-02-23 10:36:00,1.179439649170796,1.1800845840556267,1.1799845840556267,1.1767092983415919,5.4493488483073955,-6.449348848307501,stop,-6.449348848307501,-1.1835081636057696,-22.16327507892579,977.8367249210742,-0.03158130270929593
2026-02-25,short,1.17983,1.1825048075983566,1.1771551924016432,2026-02-25 11:30:00,2026-02-25 11:39:00,1.1770551924016432,1.177689041735203,1.177589041735203,1.1743803848032865,5.338493335597417,-6.3384933355981055,stop,-6.3384933355981055,-1.1873187690115905,-28.501768414523895,971.4982315854761,-0.03785874689031832
2026-02-26,short,1.18165,1.1843002542184389,1.1789997457815613,2026-02-26 15:26:00,2026-02-26 15:41:00,1.1788997457815613,1.1795286946484431,1.1794286946484431,1.1762494915631225,5.289488668817546,-6.289488668818066,stop,-6.289488668818066,-1.1890541907946026,-34.79125708334196,965.208742916658,-0.044087658392668594
2026-03-02,long,1.17153,1.1741566089992839,1.168903391000716,2026-03-02 09:19:00,2026-03-02 09:21:00,1.1742566089992839,1.1736323793445411,1.173732379344541,1.1768832179985678,5.242296547427454,-6.242296547427362,stop,-6.242296547427362,-1.1907560915245508,-41.03355363076932,958.9664463692307,-0.05026983230421789
2026-03-03,short,1.16443,1.1672239795493198,1.1616360204506804,2026-03-03 09:24:00,2026-03-03 11:10:00,1.1615360204506804,1.1588420409013607,1.162093654622686,1.1587420409013607,5.576341720056085,26.93979549319714,target,26.93979549319714,4.831087627988155,-14.09375813757218,985.9062418624278,-0.023589507264364484
2026-03-04,long,1.16172,1.1647970795718539,1.1586429204281463,2026-03-04 11:23:00,2026-03-04 11:31:00,1.1648970795718538,1.1641829431084485,1.1642829431084485,1.1679741591437076,6.141364634053278,-7.14136463405346,stop,-7.14136463405346,-1.1628302599808644,-21.23512277162564,978.7648772283744,-0.030662089894502587
2026-03-05,long,1.16067,1.1637858660932612,1.157554133906739,2026-03-05 09:08:00,2026-03-05 09:10:00,1.1638858660932612,1.163163988453026,1.163263988453026,1.1670017321865223,6.218776402350616,-7.218776402351246,stop,-7.218776402351246,-1.1608033373932922,-28.453899173976886,971.5461008260231,-0.03781133870202935
2026-03-06,short,1.16141,1.164582915288598,1.158237084711402,2026-03-06 09:31:00,2026-03-06 13:31:00,1.158137084711402,1.1588703484696254,1.1587703484696255,1.154964169422804,6.332637582233087,-7.33263758223357,stop,-7.33263758223357,-1.1579120843431958,-35.78653675621045,964.2134632437895,-0.045073352036274605
2026-03-09,short,1.15612,1.1593773146729598,1.1528626853270403,2026-03-09 08:29:00,2026-03-09 09:02:00,1.1527626853270403,1.1535127938688368,1.1534127938688368,1.1495053706540805,6.5010854179653546,-7.501085417964681,stop,-7.501085417964681,-1.153820467769257,-43.287622174175134,956.7123778258249,-0.052502190802089954
2026-03-10,short,1.16579,1.1692213894393118,1.1623586105606885,2026-03-10 10:39:00,2026-03-10 10:41:00,1.1622586105606885,1.163043461675395,1.162943461675395,1.1588272211213768,6.848511147067079,-7.848511147066084,stop,-7.848511147066084,-1.1460171384005504,-51.13613332124122,948.8638666787588,-0.06027510906850797
2026-03-11,short,1.1616,1.1650161449673462,1.1581838550326538,2026-03-11 12:52:00,2026-03-11 13:02:00,1.1580838550326538,1.158865663591625,1.158765663591625,1.1546677100653076,6.818085589713723,-7.818085589712531,stop,-7.818085589712531,-1.146668736676976,-58.95421891095375,941.0457810890463,-0.06801789482111675
2026-03-12,short,1.15485,1.1583505082189787,1.1513494917810212,2026-03-12 15:10:00,2026-03-12 15:25:00,1.1512494917810212,1.152048137912044,1.151948137912044,1.1477489835620425,6.986461310228036,-7.986461310227622,stop,-7.986461310227622,-1.1431339780749383,-66.94068022118137,933.0593197788187,-0.075927434584657
2026-03-13,short,1.14572,1.14918256780803,1.14225743219197,2026-03-13 19:47:00,2026-03-13 20:51:00,1.14215743219197,1.14155,1.1428485060164417,1.13869486438394,6.910738244716637,6.074321919700143,forced_close_end_of_data,6.074321919700143,0.8789685999674569,-60.86635830148123,939.1336416985188,-0.0699116174543738
2026-03-16,long,1.14236,1.145823952196747,1.138896047803253,2026-03-16 10:14:00,2026-03-16 13:51:00,1.145923952196747,1.149287904393494,1.1452326020701613,1.149387904393494,6.913501265856761,33.63952196747011,target,33.63952196747011,4.8657721570983625,-27.226836334011118,972.7731636659889,-0.03659609430929145
2026-03-17,long,1.14934,1.1528981905869096,1.1457818094130905,2026-03-17 13:02:00,2026-03-17 14:25:00,1.1529981905869096,1.152188031966653,1.152288031966653,1.156556381173819,7.101586202563923,-8.101586202564626,stop,-8.101586202564626,-1.1408136114210186,-35.328422536575744,964.6715774634242,-0.044619650140567235
2026-03-18,short,1.15243,1.1560183135575641,1.148841686442436,2026-03-18 18:47:00,2026-03-18 20:29:00,1.148741686442436,1.145253372884872,1.1494578571316796,1.145153372884872,7.161706892435729,34.88313557564071,target,34.88313557564071,4.870785149345423,-0.44528696093503584,999.554713039065,-0.01007249124315146
2026-03-19,long,1.14529,1.1489562328796858,1.141623767120314,2026-03-19 12:43:00,2026-03-19 12:48:00,1.1490562328796858,1.1482245107249045,1.1483245107249045,1.1527224657593718,7.317221547813949,-8.317221547813336,stop,-8.317221547813336,-1.1366638953686103,-8.762508508748372,991.2374914912516,-0.018309605529344464
2026-03-20,short,1.15727,1.1611749987357016,1.1533650012642984,2026-03-20 14:21:00,2026-03-20 15:03:00,1.1532650012642984,1.1541443773113407,1.1540443773113407,1.1493600025285968,7.7937604704232495,-8.793760470422463,stop,-8.793760470422463,-1.1283077666800436,-17.556268979170834,982.4437310208292,-0.02701866895682037
